aa_ocompra;t_ocompra;n_ocompra;aa_factura;t_factura;o_factura;aa_precepcion;t_precepcion;n_precepcion;aa_formulario;t_formulario;o_formulario;f_emision;f_autorizacion;e_firma;u_firma;f_firma;f_vencimiento_factura;importe_op;importe_pago;fh_pago;c_mediopago;e_pago;importe_factura;neto
2012;OCC;5298;2012;FCG;46241;2012;PRD;29517;2012;C41;8597;2012-02-13 00:00:00;2012-02-13 00:00:00;;;;2012-02-16 00:00:00;10777;10777;2012-02-16 16:25:27;BANCO;C;10777;10040,72
2009;OCC;55354;2009;FCG;386093;2009;PRD;379429;2009;C41;192469;2010-10-01 00:00:00;2010-10-01 00:00:00;;;;2010-10-08 00:00:00;3900;3900;2010-10-18 15:33:54;BANCO;C;3900;3738
2012;OCC;20343;2012;FCG;173066;2012;PRD;167414;2012;C41;58880;2012-05-02 00:00:00;2012-05-02 00:00:00;;;;2012-04-29 00:00:00;65000;65000;2012-05-31 14:59:14;BANCO;C;65000;59659,81
2010;OCC;12466;2011;FCG;295165;2011;PRD;198368;2011;C41;135260;2011-08-18 00:00:00;2011-08-19 00:00:00;;;;2011-08-04 00:00:00;1141751,58;1141751,58;2011-08-25 10:56:26;BANCO;C;2283503,16;956024,78
2012;OCC;35067;2012;FCG;423251;2012;PRD;317031;2012;C41;194416;2012-10-16 00:00:00;2012-10-17 00:00:00;;;;2012-10-17 00:00:00;10130;10130;2012-10-26 12:34:15;BANCO;C;10130;8493,86
2012;OCC;32506;2012;FCG;427516;2012;PRD;409250;2012;C41;194772;2012-10-16 00:00:00;2012-10-16 00:00:00;;;;2012-10-16 00:00:00;9640;9640;2012-10-29 16:01:43;BANCO;C;9640;8924,58
2011;OCC;50799;2012;FCG;409556;2012;PRD;387209;2012;C41;169546;2012-09-14 00:00:00;2012-09-14 00:00:00;;;;2012-09-20 00:00:00;5280;5280;2012-09-19 16:27:24;BANCO;C;5280;5280
2012;OCC;41794;2012;FCG;415304;2012;PRD;379136;2012;C41;170421;2012-09-17 00:00:00;2012-09-17 00:00:00;;;;2012-09-22 00:00:00;4600;4600;2012-09-21 14:41:00;BANCO;C;4600;4439
2012;OCC;8104;2012;FCG;422129;2012;PRD;363774;2012;C41;171761;2012-09-18 00:00:00;2012-09-18 00:00:00;;;;2012-10-01 00:00:00;21000;21000;2012-09-26 15:38:22;BANCO;C;21000;19323,45
2012;OCC;41823;2012;FCG;421388;2012;PRD;379096;2012;C41;173865;2012-09-20 00:00:00;2012-10-01 00:00:00;;;;2012-09-21 00:00:00;8000;8000;2012-10-10 14:57:39;BANCO;C;8000;8000
2011;OCC;9916;2011;FCG;414274;2011;PRD;390996;2011;C41;195658;2011-11-15 00:00:00;2011-11-15 00:00:00;;;;2011-11-18 00:00:00;7500;7500;2011-11-18 14:12:25;BANCO;C;7500;7500
2010;OCC;56279;2011;FCG;304766;2011;PRD;192244;2011;C41;139417;2011-08-29 00:00:00;2011-08-30 00:00:00;;;;2011-08-04 00:00:00;92022,86;92022,86;2011-09-01 12:49:25;BANCO;C;184045,72;77064,33
2011;OCC;55445;2012;FCG;425876;2012;PRD;318440;2012;C41;175540;2012-09-22 00:00:00;2012-09-22 00:00:00;;;;2012-09-29 00:00:00;3700;3700;2012-09-28 14:43:39;BANCO;C;3700;3550
2011;OCC;58251;2012;FCG;417405;2012;PRD;387394;2012;C41;174587;2012-09-21 00:00:00;2012-09-21 00:00:00;;;;2012-09-23 00:00:00;10500;10500;2012-09-28 14:43:41;BANCO;C;10500;9942
2011;OCC;50812;2011;FCG;409498;2011;PRD;392494;2011;C41;193600;2011-11-12 00:00:00;2011-11-12 00:00:00;;;;2011-11-19 00:00:00;49500;49500;2011-11-18 14:12:19;BANCO;C;49500;49500
2011;OCC;19273;2011;FCG;144051;2011;PRD;118699;2011;C41;67710;2011-05-19 00:00:00;2011-05-19 00:00:00;;;;2011-05-23 00:00:00;2483,25;2483,25;2011-06-01 12:02:04;BANCO;C;2483,25;2483,25
2012;OCC;45140;2012;FCG;457882;2012;PRD;433154;2012;C41;198413;2012-10-19 00:00:00;2012-10-19 00:00:00;F;GIMESSI;2012-11-16 12:45:29;2012-10-23 00:00:00;1750;1750;2012-11-16 15:52:39;BANCO;C;1750;1723,75
2012;OCC;43113;2012;FCG;432706;2012;PRD;400277;2012;C41;176720;2012-09-26 00:00:00;2012-09-26 00:00:00;;;;2012-10-10 00:00:00;61875;61875;2012-10-01 13:05:54;BANCO;C;61875;56795,01
2011;OCC;57676;2012;FCG;625314;2012;PRD;612136;2012;C41;269263;2013-01-28 00:00:00;2013-01-28 00:00:00;F;GIMESSI;2013-01-29 13:06:52;2013-01-28 00:00:00;74000;74000;2013-01-30 14:12:41;BANCO;C;74000;70898,43
2011;OCC;39710;2012;FCG;149839;2012;PRD;94754;2012;C41;64184;2012-05-08 00:00:00;2012-05-08 00:00:00;;;;2012-05-08 00:00:00;76000;76000;2012-06-21 13:10:23;BANCO;C;76000;63074,6
2009;OCC;55361;2011;FCG;189014;2011;PRD;169214;2011;C41;87710;2011-06-15 00:00:00;2011-06-15 00:00:00;;;;2011-06-19 00:00:00;10000;10000;2011-06-22 14:25:44;BANCO;C;10000;9239,35
2010;OCC;56314;2011;FCG;198872;2011;PRD;150485;2011;C41;89020;2011-06-16 00:00:00;2011-06-16 00:00:00;;;;2011-06-02 00:00:00;44120,7;44120,7;2011-06-21 13:17:43;BANCO;C;88241,4;40692,64
2010;OCC;51827;2011;FCG;423639;2011;PRD;318276;2011;C41;198272;2011-11-17 00:00:00;2011-11-17 00:00:00;;;;2011-11-15 00:00:00;22974,95;22974,95;2011-12-07 12:41:59;CH_DIF;C;45949,9;21176
2008;OCC;50488;2011;FCG;303318;2011;PRD;275053;2011;C41;139478;2011-08-29 00:00:00;2011-08-29 00:00:00;;;;2011-08-30 00:00:00;5500;5500;2011-08-30 14:47:45;BANCO;C;5500;5500
2010;OCC;47645;2011;FCG;305798;2011;PRD;228120;2011;C41;139980;2011-08-30 00:00:00;2011-08-31 00:00:00;;;;2011-09-02 00:00:00;96820,29;96820,29;2011-09-01 16:11:29;BANCO;C;193640,58;89608,73
2012;OCC;57397;2012;FCG;608384;2012;PRD;576715;2012;C41;269191;2013-01-28 00:00:00;2013-02-16 00:00:00;F;GIMESSI;2013-02-18 16:16:44;2013-02-08 00:00:00;3260;3260;2013-02-19 13:46:52;BANCO;C;6520;3211,1
2010;OCC;12525;2012;FCG;318073;2012;PRD;237401;2012;C41;127309;2012-08-03 00:00:00;2012-08-03 00:00:00;;;;2012-07-11 00:00:00;10058,83;10058,83;2012-08-09 12:51:10;BANCO;C;20117,66;9359,63
2011;OCC;53746;2012;FCG;500295;2012;PRD;325848;2012;C41;209335;2012-11-06 00:00:00;2012-11-06 00:00:00;;;;2012-11-06 00:00:00;6485,28;6485,28;2012-11-13 12:57:08;BANCO;C;12970,56;5798,46
2011;OCC;64273;2012;FCG;479278;2012;PRD;333782;2012;C41;198977;2012-10-22 00:00:00;2012-10-23 00:00:00;;;;2012-10-02 00:00:00;796564,6;796564,6;2012-10-24 16:57:31;BANCO;C;1593129,2;688979,59
2012;OCC;44246;2012;FCG;472887;2012;PRD;420998;2012;C41;200844;2012-10-24 00:00:00;2012-10-24 00:00:00;;;;2012-10-25 00:00:00;5350;5350;2012-10-26 15:58:35;BANCO;C;5350;5350
2012;OCC;46504;2012;FCG;474941;2012;PRD;451380;2012;C41;200868;2012-10-24 00:00:00;2012-10-24 00:00:00;;;;2012-10-27 00:00:00;8500;8500;2012-10-26 15:58:37;BANCO;C;8500;8500
2010;OCC;52186;2012;FCG;71242;2012;PRD;23081;2012;C41;22888;2012-03-08 00:00:00;2012-03-08 00:00:00;;;;2012-02-28 00:00:00;2333,33;2333,33;2012-03-15 11:01:49;BANCO;C;2333,33;2265,33
2012;OCC;41648;2012;FCG;407150;2012;PRD;378455;2012;C41;187028;2012-10-09 00:00:00;2012-10-09 00:00:00;;;;2012-10-09 00:00:00;6300;6300;2012-10-19 16:18:17;BANCO;C;6300;6179,5
2012;OCC;46367;2012;FCG;530065;2012;PRD;448565;2012;C41;226362;2012-11-27 00:00:00;2012-12-03 00:00:00;F;PARNAIZ2;2012-12-04 13:03:01;2012-12-02 00:00:00;10056,25;10056,25;2012-12-04 16:05:10;BANCO;C;10056,25;9223,18
2012;OCC;47666;2012;FCG;478049;2012;PRD;474287;2012;C41;226537;2012-11-27 00:00:00;2012-11-28 00:00:00;F;GIMESSI;2012-11-29 13:08:19;2012-11-29 00:00:00;31000;31000;2012-11-29 16:20:39;BANCO;C;31000;28747
2012;OCC;50399;2012;FCG;531234;2012;PRD;499515;2012;C41;228244;2012-11-29 00:00:00;2013-02-05 00:00:00;F;GIMESSI;2013-02-05 12:24:03;2013-01-10 00:00:00;188034;188034;2013-02-05 15:28:36;BANCO;C;188034;155907,46
2012;OCC;46599;2012;FCG;538394;2012;PRD;461285;2012;C41;228993;2012-11-30 00:00:00;2012-12-03 00:00:00;F;ALVARADO3;2012-12-04 11:50:59;2012-11-21 00:00:00;443626,59;443626,59;2012-12-05 16:28:34;BANCO;C;887253,18;389785,27
2010;OCC;31687;2011;FCG;420519;2011;PRD;355179;2011;C41;202135;2011-11-22 00:00:00;2011-11-22 00:00:00;;;;2011-11-29 00:00:00;25050;25050;2011-12-12 13:54:25;BANCO;C;25050;23031,1
2012;OCC;44350;2012;FCG;440153;2012;PRD;422806;2012;C41;184013;2012-10-04 00:00:00;2012-10-04 00:00:00;;;;2012-10-09 00:00:00;66300;66300;2012-10-17 16:19:57;BANCO;C;66300;55037,06
2010;OCC;55516;2012;FCG;467795;2012;PRD;299216;2012;C41;192627;2012-10-15 00:00:00;2012-10-15 00:00:00;;;;2012-09-03 00:00:00;174188,3;174188,3;2012-10-17 14:49:31;BANCO;C;348376,6;155981,03
2011;OCC;51251;2012;FCG;451168;2012;PRD;406505;2012;C41;184298;2012-10-05 00:00:00;2012-10-05 00:00:00;;;;2012-10-29 00:00:00;28195,65;28195,65;2012-10-11 12:42:51;BANCO;C;56391,3;23581,84
2012;OCC;54090;2012;FCG;583033;2012;PRD;539115;2012;C41;267089;2013-01-22 00:00:00;2013-01-22 00:00:00;F;GIMESSI;2013-01-23 10:40:37;2013-01-22 00:00:00;37000;37000;2013-01-23 13:50:32;BANCO;C;37000;30758,69
2010;OCC;56268;2011;FCG;376189;2011;PRD;330888;2011;C41;174787;2011-10-18 00:00:00;2011-10-18 00:00:00;;;;2011-10-27 00:00:00;108307,93;108307,93;2011-11-29 11:15:46;CH_DIF;C;216615,86;100217,19
2010;OCC;12431;2010;FCG;325091;2010;PRD;275831;2010;C41;146809;2010-10-20 00:00:00;2010-10-21 00:00:00;;;;2010-10-28 00:00:00;625689,07;625689,07;2010-11-01 13:39:56;BANCO;C;1251378,14;577358,51
2012;OCC;49859;2012;FCG;547844;2012;PRD;493957;2012;C41;240283;2012-12-11 00:00:00;2012-12-11 00:00:00;F;PARNAIZ2;2012-12-12 14:52:11;2012-12-14 00:00:00;4887,5;4887,5;2012-12-12 16:45:46;BANCO;C;4887,5;4887,5
2009;OCC;55297;2011;FCG;364301;2011;PRD;349469;2011;C41;172175;2011-10-14 00:00:00;2011-10-14 00:00:00;;;;2011-10-21 00:00:00;4600;4600;2011-10-21 15:57:44;BANCO;C;4600;4600
2009;OCC;25133;2011;FCG;430667;2011;PRD;400116;2011;C41;203070;2011-11-24 00:00:00;2011-11-24 00:00:00;;;;2011-11-27 00:00:00;64000;64000;2011-12-02 15:08:57;BANCO;C;64000;58743,07
2011;OCC;49802;2011;FCG;425350;2011;PRD;386450;2011;C41;203140;2011-11-24 00:00:00;2011-11-24 00:00:00;;;;2011-12-02 00:00:00;77600;77600;2011-12-15 13:32:55;BANCO;C;232800;71136,07
2012;OCC;63705;2012;FCG;646961;2012;PRD;639480;2012;C41;275831;2013-03-04 00:00:00;2013-03-04 00:00:00;F;GIMESSI;2013-03-04 12:25:14;2013-03-04 00:00:00;663000;663000;2013-03-04 14:49:44;BANCO;C;663000;549470,57
2013;OCC;25234;2013;FCG;242204;2013;PRD;188359;2013;C41;110237;2013-06-12 00:00:00;2013-06-12 00:00:00;F;GIMESSI;2013-06-12 17:39:18;2013-06-24 00:00:00;7800;7800;2013-06-13 11:41:42;BANCO;C;15600;7627
2012;OCC;49595;2013;FCG;250209;2013;PRD;190449;2013;C41;110510;2013-06-12 00:00:00;2013-06-12 00:00:00;F;ALVARADO3;2013-06-13 15:43:43;2013-07-10 00:00:00;66966,41;66966,41;2013-06-14 13:19:20;BANCO;C;133932,82;57965,11
2012;OCC;47263;2012;FCG;488348;2012;PRD;464612;2012;C41;204613;2012-10-31 00:00:00;2012-10-31 00:00:00;;;;2012-11-09 00:00:00;215000;215000;2012-11-07 09:52:13;BANCO;C;430000;207575
2009;OCC;54889;2009;FCG;375802;2009;PRD;374776;2009;C41;182636;2010-03-04 00:00:00;2010-03-18 00:00:00;;;;2010-03-01 00:00:00;2000;2000;2010-03-23 15:11:00;BANCO;C;2000;1952
2011;OCC;54727;2012;FCG;621786;2012;PRD;586835;2012;C41;265518;2013-01-18 00:00:00;2013-01-18 00:00:00;F;GIMESSI;2013-01-22 13:24:00;2013-01-18 00:00:00;220000;220000;2013-01-30 14:59:31;BANCO;C;220000;206900
2012;OCC;48223;2012;FCG;580213;2012;PRD;546650;2012;C41;265975;2013-01-21 00:00:00;2013-01-21 00:00:00;F;GIMESSI;2013-02-13 11:28:05;2013-01-21 00:00:00;30604,47;30604,47;2013-02-13 15:57:57;BANCO;C;91813,41;25459,26
2011;OCC;53717;2011;FCG;442112;2011;PRD;429037;2011;C41;210758;2011-12-07 00:00:00;2011-12-07 00:00:00;;;;2011-12-19 00:00:00;22717,5;22717,5;2011-12-20 14:35:54;BANCO;C;22717,5;20895,9
2012;OCC;57983;2012;FCG;634187;2012;PRD;578633;2012;C41;268419;2013-01-25 00:00:00;2013-01-25 00:00:00;F;PARNAIZ2;2013-01-30 13:02:02;2013-01-31 00:00:00;1750;1750;2013-01-30 14:16:45;BANCO;C;1750;1638,25
2010;OCC;46075;2011;FCG;432154;2011;PRD;397864;2011;C41;203473;2011-11-24 00:00:00;2011-11-24 00:00:00;;;;2011-12-07 00:00:00;6747;6747;2011-12-01 16:18:28;BANCO;C;6747;6276,29
2012;OCC;60731;2013;FCG;215206;2013;PRD;128919;2013;C41;93177;2013-05-29 00:00:00;2013-05-29 00:00:00;F;ALVARADO3;2013-05-30 13:08:35;2013-06-04 00:00:00;174188,3;174188,3;2013-05-30 15:04:06;BANCO;C;348376,6;155981,03
2011;OCC;51251;2011;FCG;440929;2011;PRD;406017;2011;C41;206318;2011-12-01 00:00:00;2011-12-02 00:00:00;;;;2012-01-05 00:00:00;28195,65;28195,65;2011-12-22 16:16:40;BANCO;C;56391,3;24587,12
2012;OCC;58313;2013;FCG;258660;2013;PRD;222988;2013;C41;117595;2013-06-18 00:00:00;2013-06-18 00:00:00;F;PARNAIZ2;2013-06-24 11:29:38;2013-06-27 00:00:00;2375;2375;2013-06-24 12:29:46;BANCO;C;2375;2304,5
2011;OCC;8471;2011;FCG;456802;2011;PRD;439324;2011;C41;214099;2011-12-13 00:00:00;2011-12-13 00:00:00;;;;2011-12-12 00:00:00;260000;260000;2011-12-15 14:13:19;BANCO;C;260000;201500
2012;OCC;23845;2013;FCG;672536;2013;PRD;642786;2013;C41;323248;2014-01-07 00:00:00;2014-01-07 00:00:00;F;GIMESSI;2014-01-09 13:04:25;2014-01-08 00:00:00;64000;64000;2014-01-13 13:49:10;BANCO;C;64000;59752
2012;OCC;42948;2013;FCG;670652;2013;PRD;566149;2013;C41;322276;2014-01-06 00:00:00;2014-01-06 00:00:00;F;GIMESSI;2014-01-09 13:04:25;2014-01-07 00:00:00;6000;6000;2014-01-13 13:49:06;BANCO;C;6000;6000
2012;OCC;57976;2013;FCG;662584;2013;PRD;609226;2013;C41;321566;2014-01-03 00:00:00;2014-01-03 00:00:00;F;CCORREA2;2014-01-06 08:51:12;2013-12-27 00:00:00;9200;9200;2014-01-07 12:33:32;BANCO;C;9200;8924
2012;OCC;23377;2012;FCG;552957;2012;PRD;458170;2012;C41;234957;2012-12-06 00:00:00;2012-12-07 00:00:00;F;DMATTEO3;2012-12-14 13:16:42;2012-11-22 00:00:00;18135,37;18135,37;2012-12-14 15:48:00;BANCO;C;36270,74;14923,61
2012;OCC;49385;2013;FCG;652497;2013;PRD;608054;2013;C41;319767;2013-12-27 00:00:00;2013-12-27 00:00:00;F;GIMESSI;2014-01-02 16:41:09;2013-12-27 00:00:00;62840;62840;2014-02-25 16:25:08;BANCO;C;62840;52170,06
2013;CON;15750;2013;FCG;675684;2013;PRD;663995;2013;C41;323852;2014-01-07 00:00:00;2014-01-07 00:00:00;;;;2014-01-13 00:00:00;69600;69600;2014-01-22 14:39:31;NOTA;C;208800;57919,26
2012;OCC;27240;2012;FCG;531142;2012;PRD;492563;2012;C41;225554;2012-11-23 00:00:00;2012-11-23 00:00:00;F;LOUZAOL3;2012-12-07 16:04:03;2012-12-06 00:00:00;58663,56;58663,56;2012-12-10 16:42:13;BANCO;C;58663,56;55243,75
2009;OCC;55219;2012;FCG;113156;2012;PRD;87533;2012;C41;34302;2012-03-21 00:00:00;2012-03-21 00:00:00;;;;2012-03-25 00:00:00;13000;13000;2012-03-28 11:33:34;BANCO;C;13000;12097
2011;OCC;56132;2012;FCG;248091;2012;PRD;181653;2012;C41;93255;2012-06-13 00:00:00;2012-06-13 00:00:00;;;;2012-06-15 00:00:00;6527,42;6527,42;2012-06-18 15:05:11;BANCO;C;13054,84;6116,95
2010;OCC;37308;2012;FCG;103217;2012;PRD;84857;2012;C41;31190;2012-03-16 00:00:00;2012-03-16 00:00:00;;;;2012-03-16 00:00:00;2375;2375;2012-03-22 12:23:43;BANCO;C;2375;2304,5
2009;OCC;50707;2011;FCG;564397;2011;PRD;380448;2011;C41;246639;2012-03-17 00:00:00;2012-03-17 00:00:00;;;;2012-03-22 00:00:00;1300,07;1300,07;2012-03-19 15:58:54;BANCO;C;1300,07;1216,1
2013;OCC;13975;2013;FCG;154898;2013;PRD;62992;2013;C41;66756;2013-04-30 00:00:00;2013-04-30 00:00:00;F;GIMESSI;2013-05-02 13:09:29;2013-05-07 00:00:00;38750;38750;2013-05-02 14:55:12;BANCO;C;38750;32208,76
2009;OCC;55361;2011;FCG;91509;2011;PRD;77412;2011;C41;42135;2011-04-13 00:00:00;2011-04-14 00:00:00;;;;2011-04-18 00:00:00;10000;10000;2011-04-20 13:43:39;BANCO;C;10000;9239,36
2010;OCC;7930;2010;FCG;177830;2010;PRD;158850;2010;C41;75838;2010-06-28 00:00:00;2010-06-28 00:00:00;;;;2010-07-06 00:00:00;23849;23849;2010-07-13 14:45:43;BANCO;C;23849;21931,68
2009;OCC;55269;2010;FCG;182648;2010;PRD;146938;2010;C41;77170;2010-07-01 00:00:00;2010-07-01 00:00:00;;;;2010-07-09 00:00:00;8000;8000;2010-07-12 13:20:41;BANCO;C;8000;7592
2013;OCC;66876;2013;FCG;703859;2013;PRD;679170;2013;C41;341923;2014-02-26 00:00:00;2014-02-26 00:00:00;F;GIMESSI;2014-02-26 14:44:27;2014-02-27 00:00:00;33300;33300;2014-03-12 14:46:55;BANCO;C;33300;27692,82
2013;OCC;58384;2013;FCG;693554;2013;PRD;601697;2013;C41;333089;2014-01-28 00:00:00;2014-01-28 00:00:00;F;IVIDELA3;2014-01-28 12:16:02;2014-01-29 00:00:00;16650;16650;2014-01-28 15:39:08;BANCO;C;16650;15335,65
2010;OCC;43918;2011;FCG;91746;2011;PRD;77632;2011;C41;42134;2011-04-13 00:00:00;2011-04-13 00:00:00;;;;2011-04-17 00:00:00;4887,5;4887,5;2011-04-18 12:35:23;BANCO;C;4887,5;4887,5
2013;OCC;35918;2013;FCG;699372;2013;PRD;684929;2013;C41;343223;2014-03-06 00:00:00;2014-03-06 00:00:00;F;ALVARADO3;2014-03-06 14:44:00;2014-02-05 00:00:00;48352,07;48352,07;2014-03-07 14:54:04;BANCO;C;96704,14;39545,94
2012;OCC;19029;2012;FCG;195335;2012;PRD;154206;2012;C41;67380;2012-05-10 00:00:00;2012-05-10 00:00:00;;;;2012-05-10 00:00:00;66300;66300;2012-06-11 11:31:07;BANCO;C;66300;55037,06
2011;OCC;56257;2011;FCG;478318;2011;PRD;464318;2011;C41;225260;2011-12-29 00:00:00;2012-01-04 00:00:00;;;;2012-01-01 00:00:00;1916,63;1916,63;2012-01-06 16:30:22;BANCO;C;1916,63;1916,63
2010;OCC;7930;2011;FCG;105711;2011;PRD;76599;2011;C41;46571;2011-04-20 00:00:00;2011-04-20 00:00:00;;;;2011-05-02 00:00:00;23849;23849;2011-05-26 13:44:32;BANCO;C;23849;21931,68
2012;OCC;27041;2012;FCG;258228;2012;PRD;248200;2012;C41;99493;2012-06-22 00:00:00;2012-06-22 00:00:00;;;;2012-07-04 00:00:00;10850;10850;2012-06-26 14:13:35;BANCO;C;10850;10480,58
2013;OCC;10079;2013;FCG;50755;2013;PRD;30665;2013;C41;28812;2013-03-08 00:00:00;2013-03-11 00:00:00;F;GIMESSI;2013-03-11 14:58:34;2013-03-15 00:00:00;277343;277343;2013-03-12 13:15:28;BANCO;C;277343;260802,41
2012;OCC;46604;2012;FCG;648522;2012;PRD;615411;2012;C41;277203;2013-03-08 00:00:00;2013-03-08 00:00:00;F;ALVARADO3;2013-03-13 07:33:35;2013-02-04 00:00:00;68627,76;68627,76;2013-03-13 13:14:35;BANCO;C;137255,52;56894,08
2013;OCC;14838;2013;FCG;364193;2013;PRD;339475;2013;C41;170106;2013-08-08 00:00:00;2013-08-08 00:00:00;F;GIMESSI;2013-08-08 15:44:09;2013-08-11 00:00:00;20900;20900;2013-08-09 14:05:27;BANCO;C;20900;19404,5
2010;OCC;32297;2010;FCG;464662;2010;PRD;434222;2010;C41;215875;2011-04-15 00:00:00;2011-04-15 00:00:00;;;;2011-04-25 00:00:00;9645;9645;2011-04-25 13:38:16;BANCO;C;9645;8929,16
2011;OCC;49142;2012;FCG;662199;2012;PRD;387251;2012;C41;284112;2013-05-15 00:00:00;2013-05-15 00:00:00;F;PARNAIZ2;2013-05-17 14:26:17;2013-05-23 00:00:00;1771;1771;2013-05-17 15:38:13;BANCO;C;1771;1736,74
2012;OCC;19890;2012;FCG;216628;2012;PRD;167352;2012;C41;102514;2012-06-29 00:00:00;2012-06-29 00:00:00;;;;2012-06-29 00:00:00;31000;31000;2012-07-02 13:15:35;BANCO;C;31000;28747
2010;OCC;12453;2010;FCG;182143;2010;PRD;151204;2010;C41;76645;2010-06-30 00:00:00;2010-07-05 00:00:00;;;;2010-07-28 00:00:00;637208,72;637208,72;2010-07-14 14:54:51;BANCO;C;1274417,44;587733,06
2012;OCC;3374;2012;FCG;266179;2012;PRD;254832;2012;C41;103554;2012-07-02 00:00:00;2012-07-02 00:00:00;;;;2012-07-13 00:00:00;67250;67250;2012-07-05 12:16:02;BANCO;C;67250;55824,24
2012;OCC;29493;2012;FCG;272304;2012;PRD;269968;2012;C41;105559;2012-07-04 00:00:00;2012-07-04 00:00:00;;;;2012-07-08 00:00:00;10000;10000;2012-07-11 13:29:19;BANCO;C;10000;10000
2012;OCC;49595;2012;FCG;643397;2012;PRD;587596;2012;C41;273002;2013-02-14 00:00:00;2013-02-14 00:00:00;F;VBERALDI;2013-02-26 18:16:26;2013-02-21 00:00:00;66966,41;66966,41;2013-02-27 13:36:01;BANCO;C;133932,82;57965,11
2013;OCC;12404;2013;FCG;82304;2013;PRD;45022;2013;C41;49430;2013-04-09 00:00:00;2013-04-09 00:00:00;F;GIMESSI;2013-04-10 17:32:16;2013-04-09 00:00:00;87875;87875;2013-04-11 13:29:55;BANCO;C;87875;72914,38
2012;OCC;28823;2012;FCG;357197;2012;PRD;293535;2012;C41;144833;2012-08-22 00:00:00;2012-08-22 00:00:00;;;;2012-08-22 00:00:00;11000;11000;2012-08-22 16:14:26;BANCO;C;11000;10027
2013;OCC;11502;2013;FCG;73475;2013;PRD;41538;2013;C41;44768;2013-04-04 00:00:00;2013-04-04 00:00:00;F;NPOSSE;2013-04-05 13:50:04;2013-04-04 00:00:00;723386,87;723386,87;2013-04-08 11:44:01;BANCO;C;723386,87;599507,93
2011;OCC;32334;2012;FCG;22362;2012;PRD;5983;2012;C41;3655;2012-02-02 00:00:00;2012-02-02 00:00:00;;;;2012-02-06 00:00:00;1916,67;1916,67;2012-02-06 15:31:49;BANCO;C;1916,67;1849,59
2012;OCC;20052;2012;FCG;191532;2012;PRD;165541;2012;C41;86027;2012-06-06 00:00:00;2012-06-06 00:00:00;;;;2012-06-06 00:00:00;35300;35300;2012-06-12 11:48:37;BANCO;C;35300;29350,05
2013;OCC;55585;2014;FCG;548271;2014;PRD;502628;2014;C41;242848;2014-10-22 00:00:00;2014-10-22 00:00:00;F;PARNAIZ2;2014-10-27 11:13:49;2014-11-01 00:00:00;1648,13;1648,13;2014-10-27 14:46:09;BANCO;C;1648,13;1621,24
2012;OCC;47908;2014;FCG;468252;2014;PRD;454249;2014;C41;204303;2014-09-12 00:00:00;2014-09-12 00:00:00;F;LGABELLI;2014-09-15 17:20:11;2014-09-15 00:00:00;26000;26000;2014-09-16 14:27:35;BANCO;C;26000;24317
2011;OCC;49136;2012;FCG;32022;2012;PRD;5934;2012;C41;5348;2012-02-07 00:00:00;2012-02-07 00:00:00;;;;2012-02-10 00:00:00;3795;3795;2012-02-13 15:46:42;BANCO;C;3795;3639,3
2011;OCC;62781;2012;FCG;221538;2012;PRD;150456;2012;C41;80840;2012-05-30 00:00:00;2012-05-31 00:00:00;;;;2012-05-08 00:00:00;109126,09;109126,09;2012-06-05 12:22:29;BANCO;C;218252,18;98921,2
2014;OCC;33043;2014;FCG;343197;2014;PRD;338514;2014;C41;145735;2014-07-15 00:00:00;2014-07-15 00:00:00;F;GIMESSI;2014-07-16 13:00:19;2014-07-20 00:00:00;18000;18000;2014-07-18 13:07:03;BANCO;C;18000;16857
2013;OCC;52333;2014;FCG;7367;2014;PRD;1545;2014;C41;1598;2014-01-27 00:00:00;2014-01-27 00:00:00;F;PARNAIZ2;2014-01-29 09:17:47;2014-02-03 00:00:00;2300;2300;2014-02-04 13:43:19;BANCO;C;2300;2231
2013;OCC;171;2014;FCG;232242;2014;PRD;186611;2014;C41;101291;2014-05-29 00:00:00;2014-05-29 00:00:00;F;GIMESSI;2014-06-03 16:13:00;2014-06-03 00:00:00;252000;252000;2014-06-03 16:41:55;BANCO;C;252000;208910,53
2013;OCC;46503;2014;FCG;199842;2014;PRD;129513;2014;C41;82777;2014-05-12 00:00:00;2014-05-14 00:00:00;F;ALVARADO3;2014-05-14 14:04:13;2014-05-20 00:00:00;1330617,29;1330617,29;2014-05-19 12:38:20;BANCO;C;2661234,58;1114121,49
2013;OCC;30146;2013;FCG;279604;2013;PRD;239028;2013;C41;126455;2013-07-01 00:00:00;2013-07-01 00:00:00;F;GIMESSI;2013-07-04 11:55:02;2013-07-11 00:00:00;4400;4400;2013-07-04 14:11:01;BANCO;C;4400;4334
2012;OCC;18317;2013;FCG;278180;2013;PRD;253874;2013;C41;129355;2013-07-03 00:00:00;2013-07-03 00:00:00;F;GIMESSI;2013-07-04 11:55:02;2013-07-11 00:00:00;9744,21;9744,21;2013-07-04 14:11:18;BANCO;C;9744,21;8174,19
2012;OCC;55769;2013;FCG;404726;2013;PRD;371192;2013;C41;190800;2013-08-29 00:00:00;2013-08-29 00:00:00;F;GIMESSI;2013-08-30 13:26:29;2013-09-10 00:00:00;10040,24;10040,24;2013-08-30 16:20:02;BANCO;C;10040,24;8419,49
